text_id,turn_id,speaker,dialogue_text,unit_type,extraction_confidence,source
VOF,VOF_T00350,Unknown,"If I have seen her, it is because you cannot visit a man without knowing his wife. If you imagine there is any connection—",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00351,Unknown,"I imagine nothing, Mr. Barker. I am bound to make every inquiry which can bear upon the case. But I mean no offense.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00352,Unknown,"Some inquiries are offensive,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00353,Unknown,It’s only the facts that we want. It is in your interest and everyone’s interest that they should be cleared up. Did Mr. Douglas entirely approve your friendship with his wife?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00354,Unknown,You have no right to ask such questions!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00355,Unknown,What has this to do with the matter you are investigating?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00356,Unknown,I must repeat the question.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00357,Unknown,"Well, I refuse to answer.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00358,Unknown,"You can refuse to answer; but you must be aware that your refusal is in itself an answer, for you would not refuse if you had not something to conceal.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00359,Unknown,"Well, I guess you gentlemen are only doing your clear duty after all, and I have no right to stand in the way of it. I’d only ask you not to worry Mrs. Douglas over this matter; for she has enough upon her just now. I may tell you that poor Douglas had just one fault in the world, and that was his jealousy. He was fond of me—no man could be fonder of a friend. And he was devoted to his wife. He loved me to come here, and was forever sending for me. And yet if his wife and I talked together or there seemed any sympathy between us, a kind of wave of jealousy would pass over him, and he would be off the handle and saying the wildest things in a moment. More than once I’ve sworn off coming for that reason, and then he would write me such penitent, imploring letters that I just had to. But you can take it from me, gentlemen, if it was my last word, that no man ever had a more loving, faithful wife—and I can say also no friend could be more loyal than I!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00360,he,"You are aware, that the dead man’s wedding ring has been taken from his finger?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00361,Barker,"So it appears, What do you mean by ‘appears’? You know it as a fact.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00362,Unknown,When I said ‘appears’ I meant that it was conceivable that he had himself taken off the ring.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00363,Unknown,"The mere fact that the ring should be absent, whoever may have removed it, would suggest to anyone’s mind, would it not, that the marriage and the tragedy were connected?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00364,Unknown,"I can’t profess to say what it means,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00365,Unknown,But if you mean to hint that it could reflect in any way upon this lady’s honour,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00366,Unknown,"well, you are on the wrong track, that’s all.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00367,MacDonald,"I don’t know that I’ve anything else to ask you at present, There was one small point,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00368,Unknown,"When you entered the room there was only a candle lighted on the table, was there not?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00369,Unknown,"Yes, that was so.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00370,Unknown,By its light you saw that some terrible incident had occurred?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00371,Unknown,Exactly.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00372,Unknown,You at once rang for help?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00373,Unknown,Yes.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00374,Unknown,And it arrived very speedily?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00375,Unknown,Within a minute or so.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00376,Unknown,And yet when they arrived they found that the candle was out and that the lamp had been lighted. That seems very remarkable.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00377,Unknown,"I don’t see that it was remarkable, Mr. Holmes,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00378,Unknown,The candle threw a very bad light. My first thought was to get a better one. The lamp was on the table; so I lit it.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00379,Unknown,And blew out the candle?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00380,Unknown,Exactly.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00381,Unknown,Have you found anything out yet?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00382,the inspector,"We have taken every possible step, Mrs. Douglas, You may rest assured that nothing will be neglected.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00383,Unknown,"Spare no money,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00384,Unknown,It is my desire that every possible effort should be made.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00385,Unknown,Perhaps you can tell us something which may throw some light upon the matter.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00386,Unknown,I fear not; but all I know is at your service.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00387,Unknown,We have heard from Mr. Cecil Barker that you did not actually see—that you were never in the room where the tragedy occurred?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00388,Unknown,"No, he turned me back upon the stairs. He begged me to return to my room.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00389,Unknown,"Quite so. You had heard the shot, and you had at once come down.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00390,Unknown,I put on my dressing gown and then came down.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00391,Unknown,How long was it after hearing the shot that you were stopped on the stair by Mr. Barker?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00392,Unknown,"It may have been a couple of minutes. It is so hard to reckon time at such a moment. He implored me not to go on. He assured me that I could do nothing. Then Mrs. Allen, the housekeeper, led me upstairs again. It was all like some dreadful dream.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00393,Unknown,Can you give us any idea how long your husband had been downstairs before you heard the shot?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00394,Unknown,"No, I cannot say. He went from his dressing room, and I did not hear him go. He did the round of the house every night, for he was nervous of fire. It is the only thing that I have ever known him nervous of.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00395,Unknown,"That is just the point which I want to come to, Mrs. Douglas. You have known your husband only in England, have you not?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00396,Unknown,"Yes, we have been married five years.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00397,Unknown,Have you heard him speak of anything which occurred in America and might bring some danger upon him?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00398,Unknown,"Yes,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00399,Unknown,"I have always felt that there was a danger hanging over him. He refused to discuss it with me. It was not from want of confidence in me—there was the most complete love and confidence between us—but it was out of his desire to keep all alarm away from me. He thought I should brood over it if I knew all, and so he was silent.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00400,Unknown,"How did you know it, then?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00401,Unknown,"Can a husband ever carry about a secret all his life and a woman who loves him have no suspicion of it? I knew it by his refusal to talk about some episodes in his American life. I knew it by certain precautions he took. I knew it by certain words he let fall. I knew it by the way he looked at unexpected strangers. I was perfectly certain that he had some powerful enemies, that he believed they were on his track, and that he was always on his guard against them. I was so sure of it that for years I have been terrified if ever he came home later than was expected.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00402,Holmes,"Might I ask, what the words were which attracted your attention?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00403,Unknown,"The Valley of Fear,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00404,Unknown,"That was an expression he has used when I questioned him. ‘I have been in the Valley of Fear. I am not out of it yet.’—‘Are we never to get out of the Valley of Fear?’ I have asked him when I have seen him more serious than usual. ‘Sometimes I think that we never shall,’ he has answered.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
