text_id,turn_id,sentence_id,speaker,previous_text,current_text,next_text,unit_type,extraction_confidence,source
VOF,VOF_T00205,VOF_T00205_S03,the doctor,The man has been branded at some time as they brand cattle.,What is the meaning of this?,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00206,VOF_T00206_S01,Cecil Barker,,"I don’t profess to know the meaning of it, but I have seen the mark on Douglas many times this last ten years.",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00207,VOF_T00207_S01,the butler,,"And so have I, Many a time when the master has rolled up his sleeves I have noticed that very mark.",I’ve often wondered what it could be.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00207,VOF_T00207_S02,the butler,"And so have I, Many a time when the master has rolled up his sleeves I have noticed that very mark.",I’ve often wondered what it could be.,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00208,VOF_T00208_S01,the sergeant,,"Then it has nothing to do with the crime, anyhow, But it’s a rum thing all the same.",Everything about this case is rum.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00208,VOF_T00208_S02,the sergeant,"Then it has nothing to do with the crime, anyhow, But it’s a rum thing all the same.",Everything about this case is rum.,"Well, what is it now?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00208,VOF_T00208_S03,the sergeant,Everything about this case is rum.,"Well, what is it now?",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00209,VOF_T00209_S01,Unknown,,They’ve taken his wedding ring!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00210,VOF_T00210_S01,Unknown,,What!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00211,VOF_T00211_S01,Unknown,,"Yes, indeed.",Master always wore his plain gold wedding ring on the little finger of his left hand.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00211,VOF_T00211_S02,Unknown,"Yes, indeed.",Master always wore his plain gold wedding ring on the little finger of his left hand.,"That ring with the rough nugget on it was above it, and the twisted snake ring on the third finger.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00211,VOF_T00211_S03,Unknown,Master always wore his plain gold wedding ring on the little finger of his left hand.,"That ring with the rough nugget on it was above it, and the twisted snake ring on the third finger.","There’s the nugget and there’s the snake, but the wedding ring is gone.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00211,VOF_T00211_S04,Unknown,"That ring with the rough nugget on it was above it, and the twisted snake ring on the third finger.","There’s the nugget and there’s the snake, but the wedding ring is gone.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00212,VOF_T00212_S01,Barker,,"He’s right, Do you tell me,",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00213,VOF_T00213_S01,Unknown,,that the wedding ring was _below_ the other?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00214,VOF_T00214_S01,Unknown,,Always!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00215,VOF_T00215_S01,Unknown,,"Then the murderer, or whoever it was, first took off this ring you call the nugget ring, then the wedding ring, and afterwards put the nugget ring back again.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00216,VOF_T00216_S01,Unknown,,That is so!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00217,VOF_T00217_S01,he,,"Seems to me the sooner we get London on to this case the better, White Mason is a smart man.",No local job has ever been too much for White Mason.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00217,VOF_T00217_S02,he,"Seems to me the sooner we get London on to this case the better, White Mason is a smart man.",No local job has ever been too much for White Mason.,It won’t be long now before he is here to help us.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00217,VOF_T00217_S03,he,No local job has ever been too much for White Mason.,It won’t be long now before he is here to help us.,But I expect we’ll have to look to London before we are through.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00217,VOF_T00217_S04,he,It won’t be long now before he is here to help us.,But I expect we’ll have to look to London before we are through.,"Anyhow, I’m not ashamed to say that it is a deal too thick for the likes of me.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00217,VOF_T00217_S05,he,But I expect we’ll have to look to London before we are through.,"Anyhow, I’m not ashamed to say that it is a deal too thick for the likes of me.",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00218,VOF_T00218_S01,Unknown,,"A real downright snorter, mr. MacDonald!",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00219,VOF_T00219_S01,Unknown,,We’ll have the pressmen down like flies when they understand it.,I’m hoping we will get our work done before they get poking their noses into it and messing up all the trails.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00219,VOF_T00219_S02,Unknown,We’ll have the pressmen down like flies when they understand it.,I’m hoping we will get our work done before they get poking their noses into it and messing up all the trails.,There has been nothing like this that I can remember.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00219,VOF_T00219_S03,Unknown,I’m hoping we will get our work done before they get poking their noses into it and messing up all the trails.,There has been nothing like this that I can remember.,"There are some bits that will come home to you, mr. Holmes, or I am mistaken.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00219,VOF_T00219_S04,Unknown,There has been nothing like this that I can remember.,"There are some bits that will come home to you, mr. Holmes, or I am mistaken.","And you also, dr. Watson; for the medicos will have a word to say before we finish.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00219,VOF_T00219_S05,Unknown,"There are some bits that will come home to you, mr. Holmes, or I am mistaken.","And you also, dr. Watson; for the medicos will have a word to say before we finish.",Your room is at the Westville Arms. There’s no other place; but I hear that it is clean and good.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00219,VOF_T00219_S06,Unknown,"And you also, dr. Watson; for the medicos will have a word to say before we finish.",Your room is at the Westville Arms. There’s no other place; but I hear that it is clean and good.,The man will carry your bags.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00219,VOF_T00219_S07,Unknown,Your room is at the Westville Arms. There’s no other place; but I hear that it is clean and good.,The man will carry your bags.,"This way, gentlemen, if you please.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00219,VOF_T00219_S08,Unknown,The man will carry your bags.,"This way, gentlemen, if you please.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00220,VOF_T00220_S01,Unknown,,Remarkable!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00221,VOF_T00221_S01,Unknown,,most remarkable!,I can hardly recall any case where the features have been more peculiar.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00221,VOF_T00221_S02,Unknown,most remarkable!,I can hardly recall any case where the features have been more peculiar.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00222,VOF_T00222_S01,White Mason in great,,"I thought you would say so, mr. Holmes, We’re well up with the times in Sussex.","I’ve told you now how matters were, up to the time when I took over from Sergeant Wilson between three and four this morning.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00222,VOF_T00222_S02,White Mason in great,"I thought you would say so, mr. Holmes, We’re well up with the times in Sussex.","I’ve told you now how matters were, up to the time when I took over from Sergeant Wilson between three and four this morning.",My word!,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00222,VOF_T00222_S03,White Mason in great,"I’ve told you now how matters were, up to the time when I took over from Sergeant Wilson between three and four this morning.",My word!,I made the old mare go!,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00222,VOF_T00222_S04,White Mason in great,My word!,I made the old mare go!,"But I need not have been in such a hurry, as it turned out; for there was nothing immediate that I could do.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00222,VOF_T00222_S05,White Mason in great,I made the old mare go!,"But I need not have been in such a hurry, as it turned out; for there was nothing immediate that I could do.",Sergeant Wilson had all the facts.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00222,VOF_T00222_S06,White Mason in great,"But I need not have been in such a hurry, as it turned out; for there was nothing immediate that I could do.",Sergeant Wilson had all the facts.,I checked them and considered them and maybe added a few of my own.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00222,VOF_T00222_S07,White Mason in great,Sergeant Wilson had all the facts.,I checked them and considered them and maybe added a few of my own.,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00223,VOF_T00223_S01,Holmes,,What were they?,"Well, I first had the hammer examined.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00223,VOF_T00223_S02,Holmes,What were they?,"Well, I first had the hammer examined.",There was dr. Wood there to help me.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00223,VOF_T00223_S03,Holmes,"Well, I first had the hammer examined.",There was dr. Wood there to help me.,We found no signs of violence upon it.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00223,VOF_T00223_S04,Holmes,There was dr. Wood there to help me.,We found no signs of violence upon it.,"I was hoping that if mr. Douglas defended himself with the hammer, he might have left his mark upon the murderer before he dropped it on the mat.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00223,VOF_T00223_S05,Holmes,We found no signs of violence upon it.,"I was hoping that if mr. Douglas defended himself with the hammer, he might have left his mark upon the murderer before he dropped it on the mat.",But there was no stain.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00223,VOF_T00223_S06,Holmes,"I was hoping that if mr. Douglas defended himself with the hammer, he might have left his mark upon the murderer before he dropped it on the mat.",But there was no stain.,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00224,VOF_T00224_S01,I,,"That, of course, proves nothing at all, There has been many a hammer murder and no trace on the hammer.",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00225,VOF_T00225_S01,Unknown,,Quite so.,It doesn’t prove it wasn’t used.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00225,VOF_T00225_S02,Unknown,Quite so.,It doesn’t prove it wasn’t used.,"But there might have been stains, and that would have helped us.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00225,VOF_T00225_S03,Unknown,It doesn’t prove it wasn’t used.,"But there might have been stains, and that would have helped us.",As a matter of fact there were none.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00225,VOF_T00225_S04,Unknown,"But there might have been stains, and that would have helped us.",As a matter of fact there were none.,Then I examined the gun.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
